iter	phi	mu	r	Density	Potential
5	0	0	464000	2600	-486792
5	0	0	472000	2600	-484995
5	0	0	480000	2600	-483121
5	0	0	488000	2600	-481261
5	0	0	496000	2600	-479323
5	0	0	504000	2600	-477399
5	0	0	512000	2600	-475403
5	0	0	520000	2600	-473420
5	0	0	528000	2600	-471358
5	0	0	536000	2600	-469309
5	0	0	544000	2600	-467187
5	0	0	552000	2600	-465084
5	0	0	560000	2600	-462910
5	0	0	568000	2600	-460750
5	0	0	576000	2600	-458508
5	0	0	584000	2600	-456280
5	0	0	592000	2600	-453966
5	0	0	600000	2600	-451666
5	0	0	608000	2600	-449284
5	0	0	616000	2600	-446915
5	0	0	624000	2600	-444472
5	0	0	632000	2600	-442045
5	0	0	640000	2600	-439545
5	0	0	648000	2600	-437065
5	0	0	656000	2600	-434514
5	0	0	664000	2600	-431981
5	0	0	672000	2600	-429377
5	0	0	680000	2600	-426791
5	0	0	688000	2600	-424129
5	0	0	696000	2600	-421480
5	0	0	704000	2600	-418751
5	0	0	712000	2600	-416036
5	0	0	720000	2600	-413234
5	0	0	728000	2600	-410444
5	0	0	736000	2600	-407566
5	0	0	744000	2600	-404700
5	0	0	752000	2600	-401746
5	0	0	760000	2600	-398804
5	0	0	768000	2600	-395782
5	0	0	776000	2600	-392775
5	0	0	784000	2600	-389691
5	0	0	792000	2600	-386623
5	0	0	800000	2600	-383488
5	0	0	808000	2600	-380372
5	0	0	816000	2600	-377188
5	0	0	824000	2600	-374022
5	0	0	832000	2600	-370795
5	0	0	840000	2600	-367588
5	0	0	848000	2600	-364319
5	0	0	856000	2600	-361070
5	0	0	864000	2600	-357752
5	0	0	872000	2600	-354449
5	0	0	880000	2600	-351055
5	0	0	888000	2600	-347671
5	0	0	896000	2600	-344192
5	0	0	904000	2600	-340721
5	0	0	912000	2600	-337150
5	0	0	920000	2600	-333584
5	0	0	928000	2600	-329906
5	0	0	936000	2600	-326229
5	0	0	944000	2600	-322453
5	0	0	952000	2600	-318715
5	0	0	960000	0	-315079
5	0	0	968000	0	-311542
5	0	0	976000	0	-308100
5	0	0	984000	0	-304747
5	0	0	992000	0	-301481
5	0	0	1e+06	0	-298298
5	0	0	1.008e+06	0	-295193
5	0	0	1.016e+06	0	-292163
5	0	0	1.024e+06	0	-289205
5	0	0.03125	0	2600	-539079
5	0	0.03125	8000	2600	-539087
5	0	0.03125	16000	2600	-539017
5	0	0.03125	24000	2600	-538962
5	0	0.03125	32000	2600	-538830
5	0	0.03125	40000	2600	-538713
5	0	0.03125	48000	2600	-538519
5	0	0.03125	56000	2600	-538340
5	0	0.03125	64000	2600	-538083
5	0	0.03125	72000	2600	-537842
5	0	0.03125	80000	2600	-537523
5	0	0.03125	88000	2600	-537219
5	0	0.03125	96000	2600	-536838
5	0	0.03125	104000	2600	-536472
5	0	0.03125	112000	2600	-536029
5	0	0.03125	120000	2600	-535601
5	0	0.03125	128000	2600	-535095
5	0	0.03125	136000	2600	-534605
5	0	0.03125	144000	2600	-534037
5	0	0.03125	152000	2600	-533484
5	0	0.03125	160000	2600	-532854
5	0	0.03125	168000	2600	-532239
5	0	0.03125	176000	2600	-531547
5	0	0.03125	184000	2600	-530870
5	0	0.03125	192000	2600	-530115
5	0	0.03125	200000	2600	-529376
5	0	0.03125	208000	2600	-528559
5	0	0.03125	216000	2600	-527757
5	0	0.03125	224000	2600	-526878
5	0	0.03125	232000	2600	-526014
5	0	0.03125	240000	2600	-525073
5	0	0.03125	248000	2600	-524147
5	0	0.03125	256000	2600	-523143
5	0	0.03125	264000	2600	-522155
5	0	0.03125	272000	2600	-521089
5	0	0.03125	280000	2600	-520039
5	0	0.03125	288000	2600	-518911
5	0	0.03125	296000	2600	-517798
5	0	0.03125	304000	2600	-516608
5	0	0.03125	312000	2600	-515433
5	0	0.03125	320000	2600	-514181
5	0	0.03125	328000	2600	-512944
5	0	0.03125	336000	2600	-511629
5	0	0.03125	344000	2600	-510330
5	0	0.03125	352000	2600	-508953
5	0	0.03125	360000	2600	-507591
5	0	0.03125	368000	2600	-506152
5	0	0.03125	376000	2600	-504728
5	0	0.03125	384000	2600	-503227
5	0	0.03125	392000	2600	-501741
5	0	0.03125	400000	2600	-500177
5	0	0.03125	408000	2600	-498629
5	0	0.03125	416000	2600	-497003
5	0	0.03125	424000	2600	-495392
5	0	0.03125	432000	2600	-493704
5	0	0.03125	440000	2600	-492031
5	0	0.03125	448000	2600	-490280
5	0	0.03125	456000	2600	-488544
5	0	0.03125	464000	2600	-486731
5	0	0.03125	472000	2600	-484932
5	0	0.03125	480000	2600	-483056
5	0	0.03125	488000	2600	-481194
5	0	0.03125	496000	2600	-479254
5	0	0.03125	504000	2600	-477329
5	0	0.03125	512000	2600	-475330
5	0	0.03125	520000	2600	-473345
5	0	0.03125	528000	2600	-471281
5	0	0.03125	536000	2600	-469231
5	0	0.03125	544000	2600	-467106
5	0	0.03125	552000	2600	-465000
5	0	0.03125	560000	2600	-462822
5	0	0.03125	568000	2600	-460658
5	0	0.03125	576000	2600	-458413
5	0	0.03125	584000	2600	-456182
5	0	0.03125	592000	2600	-453867
5	0	0.03125	600000	2600	-451565
5	0	0.03125	608000	2600	-449182
5	0	0.03125	616000	2600	-446812
5	0	0.03125	624000	2600	-444368
5	0	0.03125	632000	2600	-441940
5	0	0.03125	640000	2600	-439438
5	0	0.03125	648000	2600	-436955
5	0	0.03125	656000	2600	-434401
5	0	0.03125	664000	2600	-431864
5	0	0.03125	672000	2600	-429255
5	0	0.03125	680000	2600	-426663
5	0	0.03125	688000	2600	-423995
5	0	0.03125	696000	2600	-421341
5	0	0.03125	704000	2600	-418606
5	0	0.03125	712000	2600	-415885
5	0	0.03125	720000	2600	-413079
5	0	0.03125	728000	2600	-410285
5	0	0.03125	736000	2600	-407405
5	0	0.03125	744000	2600	-404537
5	0	0.03125	752000	2600	-401582
5	0	0.03125	760000	2600	-398641
5	0	0.03125	768000	2600	-395620
5	0	0.03125	776000	2600	-392614
5	0	0.03125	784000	2600	-389530
5	0	0.03125	792000	2600	-386464
5	0	0.03125	800000	2600	-383329
5	0	0.03125	808000	2600	-380213
5	0	0.03125	816000	2600	-377026
5	0	0.03125	824000	2600	-373858
5	0	0.03125	832000	2600	-370626
5	0	0.03125	840000	2600	-367413
5	0	0.03125	848000	2600	-364136
5	0	0.03125	856000	2600	-360878
5	0	0.03125	864000	2600	-357550
5	0	0.03125	872000	2600	-354235
5	0	0.03125	880000	2600	-350830
5	0	0.03125	888000	2600	-347434
5	0	0.03125	896000	2600	-343945
5	0	0.03125	904000	2600	-340464
5	0	0.03125	912000	2600	-336888
5	0	0.03125	920000	2600	-333319
5	0	0.03125	928000	2600	-329643
5	0	0.03125	936000	2600	-325972
5	0	0.03125	944000	2600	-322209
5	0	0.03125	952000	0	-318485
5	0	0.03125	960000	0	-314862
5	0	0.03125	968000	0	-311336
5	0	0.03125	976000	0	-307905
5	0	0.03125	984000	0	-304563
5	0	0.03125	992000	0	-301307
5	0	0.03125	1e+06	0	-298132
5	0	0.03125	1.008e+06	0	-295035
5	0	0.03125	1.016e+06	0	-292013
5	0	0.03125	1.024e+06	0	-289062
5	0	0.0625	0	2600	-539079
5	0	0.0625	8000	2600	-539087
5	0	0.0625	16000	2600	-539017
5	0	0.0625	24000	2600	-538962
5	0	0.0625	32000	2600	-538829
5	0	0.0625	40000	2600	-538712
5	0	0.0625	48000	2600	-538517
5	0	0.0625	56000	2600	-538337
5	0	0.0625	64000	2600	-538080
5	0	0.0625	72000	2600	-537837
5	0	0.0625	80000	2600	-537517
5	0	0.0625	88000	2600	-537213
5	0	0.0625	96000	2600	-536830
5	0	0.0625	104000	2600	-536463
5	0	0.0625	112000	2600	-536018
5	0	0.0625	120000	2600	-535588
5	0	0.0625	128000	2600	-535081
5	0	0.0625	136000	2600	-534589
5	0	0.0625	144000	2600	-534019
5	0	0.0625	152000	2600	-533464
5	0	0.0625	160000	2600	-532832
5	0	0.0625	168000	2600	-532215
5	0	0.0625	176000	2600	-531520
5	0	0.0625	184000	2600	-530841
5	0	0.0625	192000	2600	-530083
5	0	0.0625	200000	2600	-529341
5	0	0.0625	208000	2600	-528522
5	0	0.0625	216000	2600	-527717
5	0	0.0625	224000	2600	-526835
5	0	0.0625	232000	2600	-525968
5	0	0.0625	240000	2600	-525023
5	0	0.0625	248000	2600	-524094
5	0	0.0625	256000	2600	-523087
5	0	0.0625	264000	2600	-522095
5	0	0.0625	272000	2600	-521026
5	0	0.0625	280000	2600	-519972
5	0	0.0625	288000	2600	-518840
5	0	0.0625	296000	2600	-517723
5	0	0.0625	304000	2600	-516529
5	0	0.0625	312000	2600	-515350
5	0	0.0625	320000	2600	-514093
5	0	0.0625	328000	2600	-512851
5	0	0.0625	336000	2600	-511532
5	0	0.0625	344000	2600	-510228
5	0	0.0625	352000	2600	-508846
5	0	0.0625	360000	2600	-507480
5	0	0.0625	368000	2600	-506036
5	0	0.0625	376000	2600	-504607
5	0	0.0625	384000	2600	-503100
5	0	0.0625	392000	2600	-501609
5	0	0.0625	400000	2600	-500040
5	0	0.0625	408000	2600	-498486
5	0	0.0625	416000	2600	-496854
5	0	0.0625	424000	2600	-495238
5	0	0.0625	432000	2600	-493544
5	0	0.0625	440000	2600	-491865
5	0	0.0625	448000	2600	-490108
5	0	0.0625	456000	2600	-488367
5	0	0.0625	464000	2600	-486548
5	0	0.0625	472000	2600	-484743
5	0	0.0625	480000	2600	-482861
5	0	0.0625	488000	2600	-480994
5	0	0.0625	496000	2600	-479049
5	0	0.0625	504000	2600	-477118
5	0	0.0625	512000	2600	-475112
5	0	0.0625	520000	2600	-473120
5	0	0.0625	528000	2600	-471050
5	0	0.0625	536000	2600	-468995
5	0	0.0625	544000	2600	-466863
5	0	0.0625	552000	2600	-464749
5	0	0.0625	560000	2600	-462560
5	0	0.0625	568000	2600	-460385
5	0	0.0625	576000	2600	-458130
5	0	0.0625	584000	2600	-455890
5	0	0.0625	592000	2600	-453569
5	0	0.0625	600000	2600	-451261
5	0	0.0625	608000	2600	-448875
5	0	0.0625	616000	2600	-446503
5	0	0.0625	624000	2600	-444054
5	0	0.0625	632000	2600	-441622
5	0	0.0625	640000	2600	-439114
5	0	0.0625	648000	2600	-436624
5	0	0.0625	656000	2600	-434059
5	0	0.0625	664000	2600	-431510
5	0	0.0625	672000	2600	-428886
5	0	0.0625	680000	2600	-426279
5	0	0.0625	688000	2600	-423593
5	0	0.0625	696000	2600	-420922
5	0	0.0625	704000	2600	-418171
5	0	0.0625	712000	2600	-415435
5	0	0.0625	720000	2600	-412616
5	0	0.0625	728000	2600	-409812
5	0	0.0625	736000	2600	-406924
5	0	0.0625	744000	2600	-404050
5	0	0.0625	752000	2600	-401094
5	0	0.0625	760000	2600	-398153
5	0	0.0625	768000	2600	-395133
5	0	0.0625	776000	2600	-392129
5	0	0.0625	784000	2600	-389047
5	0	0.0625	792000	2600	-385983
5	0	0.0625	800000	2600	-382848
5	0	0.0625	808000	2600	-379729
5	0	0.0625	816000	2600	-376536
5	0	0.0625	824000	2600	-373359
5	0	0.0625	832000	2600	-370112
5	0	0.0625	840000	2600	-366881
5	0	0.0625	848000	2600	-363581
5	0	0.0625	856000	2600	-360298
5	0	0.0625	864000	2600	-356938
5	0	0.0625	872000	2600	-353592
5	0	0.0625	880000	2600	-350155
5	0	0.0625	888000	2600	-346727
5	0	0.0625	896000	2600	-343210
5	0	0.0625	904000	2600	-339703
5	0	0.0625	912000	2600	-336112
5	0	0.0625	920000	2600	-332535
5	0	0.0625	928000	2600	-328868
5	0	0.0625	936000	2600	-325213
5	0	0.0625	944000	2600	-321487
5	0	0.0625	952000	0	-317804
5	0	0.0625	960000	0	-314219
5	0	0.0625	968000	0	-310729
5	0	0.0625	976000	0	-307330
5	0	0.0625	984000	0	-304018
5	0	0.0625	992000	0	-300789
5	0	0.0625	1e+06	0	-297640
5	0	0.0625	1.008e+06	0	-294567
5	0	0.0625	1.016e+06	0	-291567
5	0	0.0625	1.024e+06	0	-288637
5	0	0.09375	0	2600	-539079
5	0	0.09375	8000	2600	-539087
5	0	0.09375	16000	2600	-539016
5	0	0.09375	24000	2600	-538961
5	0	0.09375	32000	2600	-538828
5	0	0.09375	40000	2600	-538710
5	0	0.09375	48000	2600	-538514
5	0	0.09375	56000	2600	-538333
5	0	0.09375	64000	2600	-538074
5	0	0.09375	72000	2600	-537830
5	0	0.09375	80000	2600	-537508
5	0	0.09375	88000	2600	-537201
5	0	0.09375	96000	2600	-536817
5	0	0.09375	104000	2600	-536447
5	0	0.09375	112000	2600	-536000
5	0	0.09375	120000	2600	-535568
5	0	0.09375	128000	2600	-535057
5	0	0.09375	136000	2600	-534562
5	0	0.09375	144000	2600	-533989
5	0	0.09375	152000	2600	-533431
5	0	0.09375	160000	2600	-532795
5	0	0.09375	168000	2600	-532175
5	0	0.09375	176000	2600	-531476
5	0	0.09375	184000	2600	-530792
5	0	0.09375	192000	2600	-530031
5	0	0.09375	200000	2600	-529284
5	0	0.09375	208000	2600	-528460
5	0	0.09375	216000	2600	-527651
5	0	0.09375	224000	2600	-526764
5	0	0.09375	232000	2600	-525891
5	0	0.09375	240000	2600	-524942
5	0	0.09375	248000	2600	-524007
5	0	0.09375	256000	2600	-522994
5	0	0.09375	264000	2600	-521996
5	0	0.09375	272000	2600	-520921
5	0	0.09375	280000	2600	-519860
5	0	0.09375	288000	2600	-518722
5	0	0.09375	296000	2600	-517598
5	0	0.09375	304000	2600	-516397
5	0	0.09375	312000	2600	-515211
5	0	0.09375	320000	2600	-513947
5	0	0.09375	328000	2600	-512698
5	0	0.09375	336000	2600	-511371
5	0	0.09375	344000	2600	-510060
5	0	0.09375	352000	2600	-508670
5	0	0.09375	360000	2600	-507295
5	0	0.09375	368000	2600	-505843
5	0	0.09375	376000	2600	-504406
5	0	0.09375	384000	2600	-502890
5	0	0.09375	392000	2600	-501390
5	0	0.09375	400000	2600	-499812
5	0	0.09375	408000	2600	-498249
5	0	0.09375	416000	2600	-496609
5	0	0.09375	424000	2600	-494983
5	0	0.09375	432000	2600	-493279
5	0	0.09375	440000	2600	-491591
5	0	0.09375	448000	2600	-489824
5	0	0.09375	456000	2600	-488073
5	0	0.09375	464000	2600	-486244
5	0	0.09375	472000	2600	-484430
5	0	0.09375	480000	2600	-482538
5	0	0.09375	488000	2600	-480661
5	0	0.09375	496000	2600	-478706
5	0	0.09375	504000	2600	-476766
5	0	0.09375	512000	2600	-474748
5	0	0.09375	520000	2600	-472746
5	0	0.09375	528000	2600	-470666
5	0	0.09375	536000	2600	-468601
5	0	0.09375	544000	2600	-466457
5	0	0.09375	552000	2600	-464329
5	0	0.09375	560000	2600	-462122
5	0	0.09375	568000	2600	-459931
5	0	0.09375	576000	2600	-457661
5	0	0.09375	584000	2600	-455406
5	0	0.09375	592000	2600	-453074
5	0	0.09375	600000	2600	-450757
5	0	0.09375	608000	2600	-448363
5	0	0.09375	616000	2600	-445985
5	0	0.09375	624000	2600	-443529
5	0	0.09375	632000	2600	-441088
5	0	0.09375	640000	2600	-438569
5	0	0.09375	648000	2600	-436065
5	0	0.09375	656000	2600	-433483
5	0	0.09375	664000	2600	-430915
5	0	0.09375	672000	2600	-428268
5	0	0.09375	680000	2600	-425637
5	0	0.09375	688000	2600	-422925
5	0	0.09375	696000	2600	-420228
5	0	0.09375	704000	2600	-417453
5	0	0.09375	712000	2600	-414693
5	0	0.09375	720000	2600	-411855
5	0	0.09375	728000	2600	-409033
5	0	0.09375	736000	2600	-406134
5	0	0.09375	744000	2600	-403250
5	0	0.09375	752000	2600	-400289
5	0	0.09375	760000	2600	-397344
5	0	0.09375	768000	2600	-394324
5	0	0.09375	776000	2600	-391319
5	0	0.09375	784000	2600	-388237
5	0	0.09375	792000	2600	-385171
5	0	0.09375	800000	2600	-382031
5	0	0.09375	808000	2600	-378905
5	0	0.09375	816000	2600	-375699
5	0	0.09375	824000	2600	-372505
5	0	0.09375	832000	2600	-369232
5	0	0.09375	840000	2600	-365974
5	0	0.09375	848000	2600	-362637
5	0	0.09375	856000	2600	-359315
5	0	0.09375	864000	2600	-355909
5	0	0.09375	872000	2600	-352514
5	0	0.09375	880000	2600	-349031
5	0	0.09375	888000	2600	-345558
5	0	0.09375	896000	2600	-342001
5	0	0.09375	904000	2600	-338459
5	0	0.09375	912000	2600	-334849
5	0	0.09375	920000	2600	-331263
5	0	0.09375	928000	2600	-327613
5	0	0.09375	936000	2600	-323989
5	0	0.09375	944000	0	-320321
5	0	0.09375	952000	0	-316703
5	0	0.09375	960000	0	-313177
5	0	0.09375	968000	0	-309743
5	0	0.09375	976000	0	-306395
5	0	0.09375	984000	0	-303131
5	0	0.09375	992000	0	-299947
5	0	0.09375	1e+06	0	-296839
5	0	0.09375	1.008e+06	0	-293804
5	0	0.09375	1.016e+06	0	-290840
5	0	0.09375	1.024e+06	0	-287943
5	0	0.125	0	2600	-539079
5	0	0.125	8000	2600	-539087
5	0	0.125	16000	2600	-539016
5	0	0.125	24000	2600	-538960
5	0	0.125	32000	2600	-538826
5	0	0.125	40000	2600	-538706
5	0	0.125	48000	2600	-538509
5	0	0.125	56000	2600	-538326
5	0	0.125	64000	2600	-538066
5	0	0.125	72000	2600	-537820
5	0	0.125	80000	2600	-537495
5	0	0.125	88000	2600	-537186
5	0	0.125	96000	2600	-536799
5	0	0.125	104000	2600	-536426
5	0	0.125	112000	2600	-535975
5	0	0.125	120000	2600	-535539
5	0	0.125	128000	2600	-535025
5	0	0.125	136000	2600	-534526
5	0	0.125	144000	2600	-533948
5	0	0.125	152000	2600	-533386
5	0	0.125	160000	2600	-532745
5	0	0.125	168000	2600	-532119
5	0	0.125	176000	2600	-531415
5	0	0.125	184000	2600	-530725
5	0	0.125	192000	2600	-529958
5	0	0.125	200000	2600	-529205
5	0	0.125	208000	2600	-528374
5	0	0.125	216000	2600	-527558
5	0	0.125	224000	2600	-526664
5	0	0.125	232000	2600	-525785
5	0	0.125	240000	2600	-524828
5	0	0.125	248000	2600	-523885
5	0	0.125	256000	2600	-522864
5	0	0.125	264000	2600	-521858
5	0	0.125	272000	2600	-520774
5	0	0.125	280000	2600	-519705
5	0	0.125	288000	2600	-518558
5	0	0.125	296000	2600	-517425
5	0	0.125	304000	2600	-516214
5	0	0.125	312000	2600	-515018
5	0	0.125	320000	2600	-513745
5	0	0.125	328000	2600	-512485
5	0	0.125	336000	2600	-511148
5	0	0.125	344000	2600	-509825
5	0	0.125	352000	2600	-508425
5	0	0.125	360000	2600	-507039
5	0	0.125	368000	2600	-505575
5	0	0.125	376000	2600	-504126
5	0	0.125	384000	2600	-502599
5	0	0.125	392000	2600	-501086
5	0	0.125	400000	2600	-499496
5	0	0.125	408000	2600	-497920
5	0	0.125	416000	2600	-496267
5	0	0.125	424000	2600	-494628
5	0	0.125	432000	2600	-492911
5	0	0.125	440000	2600	-491209
5	0	0.125	448000	2600	-489429
5	0	0.125	456000	2600	-487663
5	0	0.125	464000	2600	-485820
5	0	0.125	472000	2600	-483992
5	0	0.125	480000	2600	-482086
5	0	0.125	488000	2600	-480195
5	0	0.125	496000	2600	-478227
5	0	0.125	504000	2600	-476273
5	0	0.125	512000	2600	-474239
5	0	0.125	520000	2600	-472221
5	0	0.125	528000	2600	-470126
5	0	0.125	536000	2600	-468047
5	0	0.125	544000	2600	-465887
5	0	0.125	552000	2600	-463740
5	0	0.125	560000	2600	-461511
5	0	0.125	568000	2600	-459297
5	0	0.125	576000	2600	-457007
5	0	0.125	584000	2600	-454733
5	0	0.125	592000	2600	-452385
5	0	0.125	600000	2600	-450054
5	0	0.125	608000	2600	-447647
5	0	0.125	616000	2600	-445256
5	0	0.125	624000	2600	-442787
5	0	0.125	632000	2600	-440332
5	0	0.125	640000	2600	-437796
5	0	0.125	648000	2600	-435272
5	0	0.125	656000	2600	-432666
5	0	0.125	664000	2600	-430073
5	0	0.125	672000	2600	-427397
5	0	0.125	680000	2600	-424735
5	0	0.125	688000	2600	-421992
5	0	0.125	696000	2600	-419264
5	0	0.125	704000	2600	-416460
5	0	0.125	712000	2600	-413671
5	0	0.125	720000	2600	-410809
5	0	0.125	728000	2600	-407963
5	0	0.125	736000	2600	-405046
5	0	0.125	744000	2600	-402146
5	0	0.125	752000	2600	-399175
5	0	0.125	760000	2600	-396222
5	0	0.125	768000	2600	-393193
5	0	0.125	776000	2600	-390180
5	0	0.125	784000	2600	-387089
5	0	0.125	792000	2600	-384015
5	0	0.125	800000	2600	-380861
5	0	0.125	808000	2600	-377719
5	0	0.125	816000	2600	-374489
5	0	0.125	824000	2600	-371269
5	0	0.125	832000	2600	-367960
5	0	0.125	840000	2600	-364663
5	0	0.125	848000	2600	-361280
5	0	0.125	856000	2600	-357909
5	0	0.125	864000	2600	-354449
5	0	0.125	872000	2600	-351000
5	0	0.125	880000	2600	-347466
5	0	0.125	888000	2600	-343944
5	0	0.125	896000	2600	-340345
5	0	0.125	904000	2600	-336768
5	0	0.125	912000	2600	-333144
5	0	0.125	920000	2600	-329556
5	0	0.125	928000	2600	-325934
5	0	0.125	936000	0	-322352
5	0	0.125	944000	0	-318761
5	0	0.125	952000	0	-315227
5	0	0.125	960000	0	-311780
5	0	0.125	968000	0	-308418
5	0	0.125	976000	0	-305138
5	0	0.125	984000	0	-301936
5	0	0.125	992000	0	-298810
5	0	0.125	1e+06	0	-295756
5	0	0.125	1.008e+06	0	-292772
5	0	0.125	1.016e+06	0	-289855
5	0	0.125	1.024e+06	0	-287002
5	0	0.15625	0	2600	-539079
5	0	0.15625	8000	2600	-539086
5	0	0.15625	16000	2600	-539015
5	0	0.15625	24000	2600	-538958
5	0	0.15625	32000	2600	-538823
5	0	0.15625	40000	2600	-538702
5	0	0.15625	48000	2600	-538503
5	0	0.15625	56000	2600	-538318
5	0	0.15625	64000	2600	-538055
5	0	0.15625	72000	2600	-537806
5	0	0.15625	80000	2600	-537479
5	0	0.15625	88000	2600	-537167
5	0	0.15625	96000	2600	-536775
5	0	0.15625	104000	2600	-536399
5	0	0.15625	112000	2600	-535944
5	0	0.15625	120000	2600	-535503
5	0	0.15625	128000	2600	-534984
5	0	0.15625	136000	2600	-534479
5	0	0.15625	144000	2600	-533896
5	0	0.15625	152000	2600	-533327
5	0	0.15625	160000	2600	-532680
5	0	0.15625	168000	2600	-532047
5	0	0.15625	176000	2600	-531337
5	0	0.15625	184000	2600	-530640
5	0	0.15625	192000	2600	-529865
5	0	0.15625	200000	2600	-529104
5	0	0.15625	208000	2600	-528265
5	0	0.15625	216000	2600	-527441
5	0	0.15625	224000	2600	-526538
5	0	0.15625	232000	2600	-525649
5	0	0.15625	240000	2600	-524682
5	0	0.15625	248000	2600	-523730
5	0	0.15625	256000	2600	-522699
5	0	0.15625	264000	2600	-521682
5	0	0.15625	272000	2600	-520588
5	0	0.15625	280000	2600	-519507
5	0	0.15625	288000	2600	-518348
5	0	0.15625	296000	2600	-517204
5	0	0.15625	304000	2600	-515981
5	0	0.15625	312000	2600	-514773
5	0	0.15625	320000	2600	-513486
5	0	0.15625	328000	2600	-512214
5	0	0.15625	336000	2600	-510863
5	0	0.15625	344000	2600	-509527
5	0	0.15625	352000	2600	-508112
5	0	0.15625	360000	2600	-506712
5	0	0.15625	368000	2600	-505234
5	0	0.15625	376000	2600	-503769
5	0	0.15625	384000	2600	-502227
5	0	0.15625	392000	2600	-500699
5	0	0.15625	400000	2600	-499092
5	0	0.15625	408000	2600	-497500
5	0	0.15625	416000	2600	-495830
5	0	0.15625	424000	2600	-494174
5	0	0.15625	432000	2600	-492440
5	0	0.15625	440000	2600	-490721
5	0	0.15625	448000	2600	-488923
5	0	0.15625	456000	2600	-487140
5	0	0.15625	464000	2600	-485279
5	0	0.15625	472000	2600	-483432
5	0	0.15625	480000	2600	-481508
5	0	0.15625	488000	2600	-479598
5	0	0.15625	496000	2600	-477611
5	0	0.15625	504000	2600	-475639
5	0	0.15625	512000	2600	-473584
5	0	0.15625	520000	2600	-471546
5	0	0.15625	528000	2600	-469430
5	0	0.15625	536000	2600	-467332
5	0	0.15625	544000	2600	-465150
5	0	0.15625	552000	2600	-462980
5	0	0.15625	560000	2600	-460725
5	0	0.15625	568000	2600	-458486
5	0	0.15625	576000	2600	-456172
5	0	0.15625	584000	2600	-453874
5	0	0.15625	592000	2600	-451504
5	0	0.15625	600000	2600	-449152
5	0	0.15625	608000	2600	-446725
5	0	0.15625	616000	2600	-444315
5	0	0.15625	624000	2600	-441825
5	0	0.15625	632000	2600	-439347
5	0	0.15625	640000	2600	-436787
5	0	0.15625	648000	2600	-434237
5	0	0.15625	656000	2600	-431602
5	0	0.15625	664000	2600	-428978
5	0	0.15625	672000	2600	-426270
5	0	0.15625	680000	2600	-423575
5	0	0.15625	688000	2600	-420797
5	0	0.15625	696000	2600	-418036
5	0	0.15625	704000	2600	-415199
5	0	0.15625	712000	2600	-412378
5	0	0.15625	720000	2600	-409488
5	0	0.15625	728000	2600	-406616
5	0	0.15625	736000	2600	-403675
5	0	0.15625	744000	2600	-400751
5	0	0.15625	752000	2600	-397760
5	0	0.15625	760000	2600	-394788
5	0	0.15625	768000	2600	-391740
5	0	0.15625	776000	2600	-388707
5	0	0.15625	784000	2600	-385595
5	0	0.15625	792000	2600	-382499
5	0	0.15625	800000	2600	-379316
5	0	0.15625	808000	2600	-376145
5	0	0.15625	816000	2600	-372880
5	0	0.15625	824000	2600	-369623
5	0	0.15625	832000	2600	-366268
5	0	0.15625	840000	2600	-362924
5	0	0.15625	848000	2600	-359490
5	0	0.15625	856000	2600	-356068
5	0	0.15625	864000	2600	-352554
5	0	0.15625	872000	2600	-349053
5	0	0.15625	880000	2600	-345473
5	0	0.15625	888000	2600	-341909
5	0	0.15625	896000	2600	-338281
5	0	0.15625	904000	2600	-334679
5	0	0.15625	912000	2600	-331055
5	0	0.15625	920000	2600	-327476
5	0	0.15625	928000	0	-323897
5	0	0.15625	936000	0	-320371
5	0	0.15625	944000	0	-316871
5	0	0.15625	952000	0	-313435
5	0	0.15625	960000	0	-310079
5	0	0.15625	968000	0	-306802
5	0	0.15625	976000	0	-303601
5	0	0.15625	984000	0	-300473
5	0	0.15625	992000	0	-297415
5	0	0.15625	1e+06	0	-294425
5	0	0.15625	1.008e+06	0	-291501
5	0	0.15625	1.016e+06	0	-288640
5	0	0.15625	1.024e+06	0	-285840
5	0	0.1875	0	2600	-539079
5	0	0.1875	8000	2600	-539086
5	0	0.1875	16000	2600	-539014
5	0	0.1875	24000	2600	-538957
5	0	0.1875	32000	2600	-538820
5	0	0.1875	40000	2600	-538697
5	0	0.1875	48000	2600	-538496
5	0	0.1875	56000	2600	-538309
5	0	0.1875	64000	2600	-538043
5	0	0.1875	72000	2600	-537791
5	0	0.1875	80000	2600	-537460
5	0	0.1875	88000	2600	-537143
5	0	0.1875	96000	2600	-536747
5	0	0.1875	104000	2600	-536366
5	0	0.1875	112000	2600	-535905
5	0	0.1875	120000	2600	-535459
5	0	0.1875	128000	2600	-534934
5	0	0.1875	136000	2600	-534422
5	0	0.1875	144000	2600	-533833
5	0	0.1875	152000	2600	-533257
5	0	0.1875	160000	2600	-532602
5	0	0.1875	168000	2600	-531961
5	0	0.1875	176000	2600	-531242
5	0	0.1875	184000	2600	-530536
5	0	0.1875	192000	2600	-529752
5	0	0.1875	200000	2600	-528982
5	0	0.1875	208000	2600	-528133
5	0	0.1875	216000	2600	-527298
5	0	0.1875	224000	2600	-526384
5	0	0.1875	232000	2600	-525484
5	0	0.1875	240000	2600	-524506
5	0	0.1875	248000	2600	-523541
5	0	0.1875	256000	2600	-522498
5	0	0.1875	264000	2600	-521469
5	0	0.1875	272000	2600	-520361
5	0	0.1875	280000	2600	-519267
5	0	0.1875	288000	2600	-518095
